task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
1365,binary,342,1,85,Holiday Inn New York City - Wall Street,3,Financial District,7.7,2019,Double Room (2 double beds),0,0,Free WiFi; Fitness center,223,176,Conrad New York Downtown,5,Financial District,8.7,1854,King Suite (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,342,,,,,,,,,,,
1369,binary,343,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.9,2156,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,223,91,InterContinental New York Barclay,5,Midtown East,8.8,1454,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,424,,,,,,,,,,,
1373,binary,344,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.8,2387,Double Room (2 double beds),0,0,Free WiFi; Breakfast included; Fitness center,190,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.0,1149,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,319,,,,,,,,,,,
1377,binary,345,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.9,2051,King Room (1 king bed),0,0,Free WiFi; Breakfast included; Fitness center,154,108,W New York - Times Square,4,Times Square,7.8,2592,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,287,,,,,,,,,,,
1381,binary,346,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,8.0,2163,Double Room (2 double beds),1,0,Free WiFi; Breakfast included; Fitness center,224,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",8.0,501,King Room (1 king bed),0,0,Free WiFi; Restaurant,166,,,,,,,,,,,
1385,binary,347,1,86,Holiday Inn Express Manhattan Midtown West,3,Midtown West,7.8,2215,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,186,172,New York Marriott Downtown,4,Financial District,7.9,3358,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,300,,,,,,,,,,,
1389,binary,348,1,87,Holiday Inn Express Manhattan Times Square,3,Times Square,7.9,2605,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,283,106,AC Hotel New York Times Square,4,Times Square,8.2,2036,King Room (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar,195,,,,,,,,,,,
1393,binary,349,1,88,Crowne Plaza HY36 Midtown Manhattan,4,Midtown,8.6,2362,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,296,117,Hyatt Centric Times Square New York,4,Times Square,8.4,2232,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,250,,,,,,,,,,,
1397,binary,350,1,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.5,4302,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,181,91,InterContinental New York Barclay,5,Midtown East,8.6,1576,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,400,,,,,,,,,,,
1401,binary,351,1,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.3,4498,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,188,153,The Renwick Hotel,4,Midtown East,8.5,814,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,338,,,,,,,,,,,
1405,binary,352,1,90,InterContinental New York Times Square,5,Times Square,8.3,2663,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,400,91,InterContinental New York Barclay,5,Midtown East,8.6,1548,Premium King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa,483,,,,,,,,,,,
1409,binary,353,1,90,InterContinental New York Times Square,5,Times Square,8.5,2703,Premium King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,318,119,Hyatt Place New York Midtown South,3,Midtown,7.9,1514,Double Room (2 double beds),1,0,Free WiFi; Breakfast; Fitness center,232,,,,,,,,,,,
1413,binary,354,1,90,InterContinental New York Times Square,5,Times Square,8.5,2964,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,452,136,The Bowery Hotel,4,East Village,8.6,850,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fireplace lounge,449,,,,,,,,,,,
1417,binary,355,1,90,InterContinental New York Times Square,5,Times Square,8.3,2839,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,425,140,NoMo SoHo,4,SoHo,8.3,993,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,396,,,,,,,,,,,
1421,binary,356,1,91,InterContinental New York Barclay,5,Midtown East,8.6,1683,Premium King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar; Spa,610,103,Residence Inn New York Manhattan/Times Square,3,Times Square,8.1,1864,Studio Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,332,,,,,,,,,,,
1425,binary,357,1,91,InterContinental New York Barclay,5,Midtown East,8.6,1485,Premium King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,439,120,Hyatt Place New York/Chelsea,3,Chelsea,8.0,1219,King Room (1 king bed),1,0,Free WiFi; Breakfast; Fitness center,181,,,,,,,,,,,
1429,binary,358,1,91,InterContinental New York Barclay,5,Midtown East,8.6,1633,Premium King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,627,154,Walker Hotel Greenwich Village,4,Greenwich Village,8.6,716,King Room (1 king bed),1,0,Free WiFi; Restaurant,312,,,,,,,,,,,
1433,binary,359,1,93,Kimpton Muse Hotel,4,Times Square,8.5,1283,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Wine hour,383,96,Courtyard by Marriott New York Manhattan/SoHo,3,SoHo,8.4,1468,Double Room (2 double beds),1,1,Free WiFi; Fitness center; Restaurant,188,,,,,,,,,,,
1437,binary,360,1,93,Kimpton Muse Hotel,4,Times Square,8.5,1093,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar; Wine hour,277,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.0,1200,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,223,,,,,,,,,,,
1441,binary,361,1,93,Kimpton Muse Hotel,4,Times Square,8.5,1297,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar; Wine hour,274,125,Wyndham New Yorker Hotel,3,Midtown,7.4,4409,Double Room (2 double beds),1,0,Free WiFi; Fitness center,123,,,,,,,,,,,
1445,binary,362,1,93,Kimpton Muse Hotel,4,Times Square,8.3,1107,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar; Wine hour,288,133,HI New York City Hostel,1,Upper West Side,6.9,3188,Dorm Bed (1 bunk bed),1,0,Free WiFi; Shared kitchen; Lounge,71,,,,,,,,,,,
1449,binary,363,1,94,EVEN Hotel New York - Times Square South,3,Midtown,8.6,1287,King Room (1 king bed),1,0,Free WiFi; Fitness center; In-room training zone,269,154,Walker Hotel Greenwich Village,4,Greenwich Village,8.4,759,King Room (1 king bed),1,0,Free WiFi; Restaurant,220,,,,,,,,,,,
1453,binary,364,1,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,8.1,2105,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant,314,120,Hyatt Place New York/Chelsea,3,Chelsea,7.9,1119,King Room (1 king bed),1,0,Free WiFi; Breakfast; Fitness center,231,,,,,,,,,,,
1457,binary,365,1,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,7.8,1918,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,177,136,The Bowery Hotel,4,East Village,8.7,844,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fireplace lounge,608,,,,,,,,,,,
1461,binary,366,1,95,Courtyard by Marriott New York Manhattan/Midtown East,3,Midtown East,8.2,2153,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,287,139,The Standard High Line,4,Meatpacking District,8.3,1989,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Beer garden,531,,,,,,,,,,,
1465,binary,367,1,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.0,1715,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,308,122,Park Hyatt New York,5,Midtown,9.0,829,Park Deluxe King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1112,,,,,,,,,,,
1469,binary,368,1,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.8,1846,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,200,125,Wyndham New Yorker Hotel,3,Midtown,7.5,4379,King Room (1 king bed),1,0,Free WiFi; Fitness center,175,,,,,,,,,,,
1473,binary,369,1,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.8,1724,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,303,155,Walker Hotel Tribeca,4,TriBeCa,8.3,487,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant,200,,,,,,,,,,,
1477,binary,370,1,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,7.8,1859,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,270,174,Moxy NYC Chelsea,3,Chelsea,8.1,1515,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop bar; Restaurant,235,,,,,,,,,,,
1481,binary,371,1,97,Courtyard by Marriott New York Downtown Manhattan,3,Financial District,8.0,1740,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,166,176,Conrad New York Downtown,5,Financial District,8.6,2080,King Suite (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,378,,,,,,,,,,,
1485,binary,372,1,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.3,1120,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,217,113,Sheraton Tribeca New York Hotel,4,TriBeCa,8.1,1533,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,300,,,,,,,,,,,
1489,binary,373,1,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.2,1186,Double Room (2 double beds),0,1,Free WiFi; Fitness center; Restaurant,240,126,Ramada by Wyndham New York/Eastside,2,Midtown East,6.9,1646,Queen Room (1 queen bed),0,0,Free WiFi,150,,,,,,,,,,,
1493,binary,374,1,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.2,1229,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,195,141,The Greenwich Hotel,5,TriBeCa,9.4,500,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,1087,,,,,,,,,,,
1497,binary,375,1,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,8.1,1484,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,160,138,The Standard East Village,4,East Village,8.4,1094,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar,240,,,,,,,,,,,
1501,binary,376,1,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,8.0,1575,Double Room (2 double beds),1,0,Free WiFi; Breakfast included; Fitness center,163,178,Loews Regency Hotel New York,5,Upper East Side,8.7,1014,Park Avenue King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,730,,,,,,,,,,,
1505,binary,377,1,101,Fairfield Inn & Suites New York Brooklyn,3,Brooklyn,7.6,1229,Double Room (2 double beds),0,1,Free WiFi; Breakfast included; Fitness center,186,103,Residence Inn New York Manhattan/Times Square,3,Times Square,8.1,1835,Studio Suite (1 king bed),0,0,Free WiFi; Breakfast included; Kitchen; Fitness center,311,,,,,,,,,,,
1509,binary,378,1,104,Residence Inn New York Manhattan/Midtown East,3,Midtown East,8.0,1421,Studio Suite (1 king bed),0,0,Free WiFi; Breakfast included; Kitchen; Fitness center,203,155,Walker Hotel Tribeca,4,TriBeCa,8.1,525,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant,335,,,,,,,,,,,
1513,binary,379,1,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.1,1054,Studio Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,320,124,"The Beekman, A Thompson Hotel",5,Financial District,8.9,1386,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,574,,,,,,,,,,,
1517,binary,380,1,105,Residence Inn New York Downtown Manhattan,3,Financial District,8.1,1016,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Breakfast included; Kitchen; Fitness center,320,135,The Ludlow Hotel,4,Lower East Side,8.4,1048,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Garden,368,,,,,,,,,,,
1521,binary,381,1,105,Residence Inn New York Downtown Manhattan,3,Financial District,7.9,1206,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,309,139,The Standard High Line,4,Meatpacking District,8.7,1914,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar; Beer garden,450,,,,,,,,,,,
1525,binary,382,1,106,AC Hotel New York Times Square,4,Times Square,8.4,1939,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,286,108,W New York - Times Square,4,Times Square,7.9,2621,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,260,,,,,,,,,,,
1529,binary,383,1,106,AC Hotel New York Times Square,4,Times Square,8.1,1845,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,219,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.3,1699,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,332,,,,,,,,,,,
1533,binary,384,1,106,AC Hotel New York Times Square,4,Times Square,8.4,2091,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,228,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.0,811,Queen Pod (1 queen bed),1,0,Free WiFi; Rooftop bar,151,,,,,,,,,,,
1537,binary,385,1,106,AC Hotel New York Times Square,4,Times Square,8.4,2010,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,318,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.3,461,Loft Suite (1 king bed),0,1,Free WiFi; Garden,260,,,,,,,,,,,
1541,binary,386,1,108,W New York - Times Square,4,Times Square,7.9,3021,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,341,118,Hyatt Centric Wall Street New York,4,Financial District,8.5,1118,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,360,,,,,,,,,,,
1545,binary,387,1,108,W New York - Times Square,4,Times Square,7.7,2542,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,357,140,NoMo SoHo,4,SoHo,8.2,1109,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Bar,359,,,,,,,,,,,
1549,binary,388,1,109,W New York - Union Square,4,Union Square,8.0,1535,Spectacular King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,429,133,HI New York City Hostel,1,Upper West Side,7.1,3039,Private Room (1 double bed),0,0,Free WiFi; Shared kitchen; Lounge,62,,,,,,,,,,,
1553,binary,389,1,109,W New York - Union Square,4,Union Square,8.3,1450,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,377,142,The Mercer,5,SoHo,8.9,674,Penthouse Loft (1 king bed),0,0,Free WiFi; Restaurant; Bar,824,,,,,,,,,,,
1557,binary,390,1,109,W New York - Union Square,4,Union Square,8.3,1597,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,261,169,Henry Norman Hotel,4,"Greenpoint, Brooklyn",8.4,530,King Suite (1 king bed),1,0,Free WiFi; Garden,164,,,,,,,,,,,
1561,binary,391,1,110,The Westin New York Grand Central,4,Midtown East,7.9,2920,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,328,111,The Westin New York at Times Square,4,Times Square,7.8,4395,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Bar,295,,,,,,,,,,,
1565,binary,392,1,110,The Westin New York Grand Central,4,Midtown East,8.0,2979,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,306,136,The Bowery Hotel,4,East Village,8.7,777,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Bar; Fireplace lounge,524,,,,,,,,,,,
1569,binary,393,1,110,The Westin New York Grand Central,4,Midtown East,8.0,3476,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,363,152,Arlo Midtown,3,Times Square,8.1,1944,King Room (1 king bed),1,0,Free WiFi; Rooftop bar; Restaurant,193,,,,,,,,,,,
1573,binary,394,1,110,The Westin New York Grand Central,4,Midtown East,8.0,3503,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,259,162,McCarren Hotel & Pool,4,"Williamsburg, Brooklyn",8.1,749,King Room (1 king bed),0,0,Free WiFi; Pool; Restaurant,206,,,,,,,,,,,
1577,binary,395,1,110,The Westin New York Grand Central,4,Midtown East,7.9,3346,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,420,165,Hotel Le Bleu,3,"Park Slope, Brooklyn",7.9,514,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant,194,,,,,,,,,,,
1581,binary,396,1,111,The Westin New York at Times Square,4,Times Square,8.0,3754,Double Room (2 double beds),1,0,Free WiFi; Restaurant; Fitness center; Bar,273,168,The Boro Hotel,4,"Long Island City, Queens",8.6,736,King Room (1 king bed),1,0,Free WiFi; Bar; Manhattan views,257,,,,,,,,,,,
1585,binary,397,1,112,Sheraton New York Times Square Hotel,4,Times Square,7.5,5213,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,353,122,Park Hyatt New York,5,Midtown,9.0,869,Park Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,689,,,,,,,,,,,
1589,binary,398,1,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.8,1411,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Pool,215,137,The Marlton Hotel,4,Greenwich Village,8.6,858,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,361,,,,,,,,,,,
1593,binary,399,1,114,Sheraton Brooklyn New York Hotel,4,Downtown Brooklyn,7.7,1328,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Pool,223,153,The Renwick Hotel,4,Midtown East,8.4,917,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,378,,,,,,,,,,,
1597,binary,400,1,115,Hyatt Grand Central New York,4,Midtown East,7.8,3530,Double Room (2 double beds),0,1,Free WiFi; Fitness center; Restaurant,400,143,1 Hotel Brooklyn Bridge,4,Brooklyn Heights,8.7,1975,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop pool; Restaurant; Spa,349,,,,,,,,,,,
1601,binary,401,1,115,Hyatt Grand Central New York,4,Midtown East,7.7,3800,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,382,156,The Hoxton Williamsburg,4,"Williamsburg, Brooklyn",8.3,905,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Rooftop bar,251,,,,,,,,,,,
1605,binary,402,1,115,Hyatt Grand Central New York,4,Midtown East,7.8,3817,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,258,175,Conrad New York Midtown,5,Midtown,8.6,1709,King Suite (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,589,,,,,,,,,,,
1609,binary,403,1,116,Hyatt Centric Midtown 5th Avenue New York,4,Midtown,8.6,1706,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,228,135,The Ludlow Hotel,4,Lower East Side,8.7,1042,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Garden,242,,,,,,,,,,,
1613,binary,404,1,117,Hyatt Centric Times Square New York,4,Times Square,8.3,2083,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,355,160,The Rockaway Hotel & Spa,4,"Rockaway Beach, Queens",8.1,486,King Room (1 king bed),1,0,Free WiFi; Pool; Spa; Restaurant,247,,,,,,,,,,,
1617,binary,405,1,117,Hyatt Centric Times Square New York,4,Times Square,8.4,2192,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,337,166,Z Hotel New York,3,"Long Island City, Queens",7.7,1483,Queen Room (1 queen bed),0,0,Free WiFi; Rooftop bar,149,,,,,,,,,,,
1621,binary,406,1,118,Hyatt Centric Wall Street New York,4,Financial District,8.3,1162,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,286,143,1 Hotel Brooklyn Bridge,4,Brooklyn Heights,8.6,1832,King Room (1 king bed),0,0,Free WiFi; Rooftop pool; Restaurant; Spa,336,,,,,,,,,,,
1625,binary,407,1,121,Hyatt Regency Times Square,4,Times Square,7.9,2498,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,382,144,1 Hotel Central Park,5,Midtown,8.6,1312,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Spa; Fitness center,525,,,,,,,,,,,
1629,binary,408,1,121,Hyatt Regency Times Square,4,Times Square,7.9,2787,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,286,177,Tempo by Hilton New York Times Square,3,Times Square,8.0,643,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Kitchen,194,,,,,,,,,,,
1633,binary,409,1,122,Park Hyatt New York,5,Midtown,9.2,875,Park King (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,990,137,The Marlton Hotel,4,Greenwich Village,8.6,1001,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,275,,,,,,,,,,,
1637,binary,410,1,122,Park Hyatt New York,5,Midtown,8.9,807,Park Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1038,141,The Greenwich Hotel,5,TriBeCa,9.2,474,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,724,,,,,,,,,,,
1641,binary,411,1,122,Park Hyatt New York,5,Midtown,9.3,879,Park Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1228,150,The Peninsula New York,5,Midtown,9.2,829,Superior King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1224,,,,,,,,,,,
1645,binary,412,1,122,Park Hyatt New York,5,Midtown,9.3,761,Park King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,876,156,The Hoxton Williamsburg,4,"Williamsburg, Brooklyn",8.5,1056,Queen Room (1 queen bed),0,0,Free WiFi; Restaurant; Rooftop bar,208,,,,,,,,,,,
1649,binary,413,1,122,Park Hyatt New York,5,Midtown,9.1,758,Park King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,874,179,"The Ritz-Carlton New York, NoMad",5,NoMad,8.8,361,Deluxe King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1193,,,,,,,,,,,
1653,binary,414,1,124,"The Beekman, A Thompson Hotel",5,Financial District,8.8,1418,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,352,142,The Mercer,5,SoHo,9.1,636,Penthouse Loft (1 king bed),0,0,Free WiFi; Restaurant; Bar,827,,,,,,,,,,,
1657,binary,415,1,124,"The Beekman, A Thompson Hotel",5,Financial District,9.0,1319,Turret Suite (1 king bed),0,0,Free WiFi; Restaurant; Bar; Fitness center; Historic atrium,497,168,The Boro Hotel,4,"Long Island City, Queens",8.5,853,Queen Room (1 queen bed),0,0,Free WiFi; Bar; Manhattan views,220,,,,,,,,,,,
1661,binary,416,1,125,Wyndham New Yorker Hotel,3,Midtown,7.6,4346,King Room (1 king bed),0,0,Free WiFi; Fitness center,219,144,1 Hotel Central Park,5,Midtown,8.7,1285,King Room (1 king bed),1,0,Free WiFi; Restaurant; Spa; Fitness center,554,,,,,,,,,,,
1665,binary,417,1,126,Ramada by Wyndham New York/Eastside,2,Midtown East,6.7,1881,Queen Room (1 queen bed),0,0,Free WiFi,81,131,Freehand New York,3,Flatiron,8.1,1694,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Rooftop,237,,,,,,,,,,,
1669,binary,418,1,126,Ramada by Wyndham New York/Eastside,2,Midtown East,6.9,1915,King Room (1 king bed),0,0,Free WiFi,101,166,Z Hotel New York,3,"Long Island City, Queens",7.9,1371,Queen Room (1 queen bed),0,0,Free WiFi; Rooftop bar,146,,,,,,,,,,,
1673,binary,419,1,127,Days Inn by Wyndham NYC Midtown 45,2,Midtown,6.5,2048,Queen Room (1 queen bed),1,0,Free WiFi,96,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.1,724,King Room (1 king bed),0,0,Free WiFi; Fitness center,179,,,,,,,,,,,
1677,binary,420,1,128,La Quinta Inn & Suites New York Times Square South,2,Midtown,7.1,1700,King Room (1 king bed),1,1,Free WiFi; Breakfast,106,156,The Hoxton Williamsburg,4,"Williamsburg, Brooklyn",8.7,938,King Room (1 king bed),1,0,Free WiFi; Restaurant; Rooftop bar,210,,,,,,,,,,,
1681,binary,421,1,130,The Jane Hotel,2,West Village,7.2,2522,Captain's Cabin (1 queen bed),0,0,Free WiFi; Bar; Ballroom,113,134,Pod Brooklyn,3,"Williamsburg, Brooklyn",8.1,876,King Pod (1 king bed),0,0,Free WiFi; Rooftop bar,168,,,,,,,,,,,
1685,binary,422,1,130,The Jane Hotel,2,West Village,7.4,2484,Captain's Cabin (1 queen bed),0,0,Free WiFi; Bar; Ballroom,141,147,"The Pierre, A Taj Hotel",5,Upper East Side,8.9,1409,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,703,,,,,,,,,,,
1689,binary,423,1,130,The Jane Hotel,2,West Village,7.5,2470,Standard Cabin (1 twin bed),0,0,Free WiFi; Bar; Ballroom,140,162,McCarren Hotel & Pool,4,"Williamsburg, Brooklyn",8.0,721,Queen Room (1 queen bed),0,0,Free WiFi; Pool; Restaurant,251,,,,,,,,,,,
1693,binary,424,1,132,The Local NYC,2,"Long Island City, Queens",8.1,858,Queen Room (1 queen bed),0,0,Free WiFi; Shared kitchen,87,158,The James New York NoMad,4,NoMad,8.3,745,Queen Room (1 queen bed),1,0,Free WiFi; Restaurant; Rooftop bar; Fitness center,346,,,,,,,,,,,
1697,binary,425,1,132,The Local NYC,2,"Long Island City, Queens",8.1,903,Bunk Room (2 bunk beds),1,0,Free WiFi; Shared kitchen,140,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.3,688,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center,138,,,,,,,,,,,
1701,binary,426,1,132,The Local NYC,2,"Long Island City, Queens",8.3,914,Bunk Room (2 bunk beds),1,0,Free WiFi; Shared kitchen,94,171,New York Marriott Marquis,4,Times Square,7.7,9289,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar; Fitness center; Theater,256,,,,,,,,,,,
